titulo,categoría,url video,canal
Señal Deportes y #NuestroMundial con ritmo de rock,Deportes,https://www.youtube.com/watch?v=UqDs6KW2VkY,Señal Deportes
Todo lo que vemos - 201 - Glosario - Juvenil,Gente y Blogs,https://www.youtube.com/watch?v=vv1b8yFQypI,Señal Colombia
Etapa 18 del Tour de Francia: Pau / Hautacam,Deportes,https://www.youtube.com/watch?v=7tkHn3_giwI,Señal Deportes
Todo lo que vemos - 424 - Capítulo completo - Sábado 23 de septiembre,Entretenimiento,https://www.youtube.com/watch?v=Iya1dSq2bhw,Señal Colombia
#DeportedeMemoria,Deportes,https://www.youtube.com/watch?v=SCXuN4_uOAs,Señal Colombia
Altimetrías - Etapa 9 - Tour de Francia 2015,Deportes,https://www.youtube.com/watch?v=y588H3yP6Uo,Señal Deportes
Todo lo que vemos - 423 - Televidente - Carlos Lucas,Entretenimiento,https://www.youtube.com/watch?v=UhstkkrB5JE,Señal Colombia
Cuentitos mágicos - Canción de Huga la Tortuga,Película y Animación,https://www.youtube.com/watch?v=GJUPZsGlBQA,Mi Señal
Todo lo que vemos - 341 - Televidente - Diana Carolina Ramírez,Entretenimiento,https://www.youtube.com/watch?v=Jh-oUZYWg-Q,Señal Colombia
Cuentitos mágicos - Canción de Don Brócoli,Película y Animación,https://www.youtube.com/watch?v=O8oa0Tm8L4c,Mi Señal
Today in replay 16 de enero,Deportes,https://www.youtube.com/watch?v=p00msW0GO2E,Señal Deportes
Todo lo que vemos - 241 - Televidente - Óscar Murillo,Película y Animación,https://www.youtube.com/watch?v=yGXJStl-uwk,Señal Colombia
En cine nos vemos - El humor reina del 9 al 12 de diciembre 2:00 p.m. / 10:00 p.m.,Película y Animación,https://www.youtube.com/watch?v=tva8aT0C1fo,Señal Colombia
MUSICA FUSION Acceso Directo,Entretenimiento,https://www.youtube.com/watch?v=oVn9k7yDTl4,Señal Colombia
"El nombre de la gloria - Fernando González Rubio, el 8 miles",Deportes,https://www.youtube.com/watch?v=yeRV-usdDCc,Señal Deportes
Fanny para siempre - Rumbera para siempre,Educación,https://www.youtube.com/watch?v=5VAd5cKscCU,Señal Colombia
Cuéntanos como es tu día de fiesta en Cartagena 'Fiesta de la Independencia',Viajes y Eventos,https://www.youtube.com/watch?v=iZ6x8NvmlA0,Señal Colombia
5 de 6 transgeneristas acceso directo.mpg,Entretenimiento,https://www.youtube.com/watch?v=M22EDv-E0P0,Señal Colombia
"En cine nos vemos - Ciclo desde el corazón de la música, del 4 al 6 de noviembre 10:15 p.m.",Película y Animación,https://www.youtube.com/watch?v=ufstzk68KP8,Señal Colombia
La fea más bonita - Todo lo que vimos,Entretenimiento,https://www.youtube.com/watch?v=e6hhFLYQKYk,Señal Colombia
"Lo que hemos recorrido de la Vuelta a España, Etapa 9 a la 13",Deportes,https://www.youtube.com/watch?v=xYHSdhCwHcc,Señal Deportes
#VotoCriollo - El yipao,Gente y Blogs,https://www.youtube.com/watch?v=0nbwZ6IGYK4,Señal Colombia
La pelea más brutal de la historia,Deportes,https://www.youtube.com/watch?v=XuX8HZIKDXo,Señal Deportes
En cine nos vemos - Cuando me toque a mí - Víctor Arregui. 2008,Película y Animación,https://www.youtube.com/watch?v=DXzvRg3lUZo,Señal Colombia
Promo - Referencia: Indígena.wmv,Entretenimiento,https://www.youtube.com/watch?v=zseaL51OY6Q,Señal Colombia
"Karaoke Lolalá, vamos a cantar: Viaje a Marruecos",Película y Animación,https://www.youtube.com/watch?v=Fzztj6hRwlo,Mi Señal
Todo lo que vemos - 440 - Capítulo completo - Sábado 13 de enero,Entretenimiento,https://www.youtube.com/watch?v=8xhtgB_Wspo,Señal Colombia
"En cine nos vemos - El milagro de sal - Luis Moya Sarmiento, 1958",Película y Animación,https://www.youtube.com/watch?v=4bR0a5HHu90,Señal Colombia
Todo lo que vemos - 407 - Televidente - Rocío Alexandra Rincón,Entretenimiento,https://www.youtube.com/watch?v=DJnC0q4EKOc,Señal Colombia
Camusi Camusi - Moringa (Capítulo completo),Educación,https://www.youtube.com/watch?v=5YDi-nxBQOk,Mi Señal
Todo lo que vemos - 447 - Televidente - Miguel León,Entretenimiento,https://www.youtube.com/watch?v=TA7XFiJtqOk,Señal Colombia
Documental: 'Manuel H' - Mañana viernes 20 de febrero 8:00 p.m. #SeñalParaPensar,Película y Animación,https://www.youtube.com/watch?v=G916-hgmbsE,Señal Colombia
Todo lo que vemos - 385 - Sábado 24 de diciembre,Entretenimiento,https://www.youtube.com/watch?v=RSs6EaWLEtQ,Señal Colombia
Rigoberto Urán - vuelta España 2013,Deportes,https://www.youtube.com/watch?v=fum7GKEjyEw,Señal Deportes
#PedaleoPor: Edwin Insuasti envía un saludo a los escarabajos,Deportes,https://www.youtube.com/watch?v=d4C99ffk6ds,Señal Deportes
Todo lo que vemos - 188 - Glosario - Personajes,Gente y Blogs,https://www.youtube.com/watch?v=NdxXcGGz7a0,Señal Colombia
Today in replay 15 de abril,Deportes,https://www.youtube.com/watch?v=4WOgsKN9Uqk,Señal Deportes
Puerto Papel - El Final del Verano Parte II (Capítulo completo),Educación,https://www.youtube.com/watch?v=7fiuOEfk9dI,Mi Señal
Urán y Chaves en la contrarreloj de la Vuelta a España,Deportes,https://www.youtube.com/watch?v=Q7Qa8KJtvwo,Señal Deportes
Señal Colombia te invita a participar en la animación de nuestro logo,Película y Animación,https://www.youtube.com/watch?v=tTP5HQfPaKQ,Señal Colombia
"Semana del cine colombiano - Crónica del fin del mundo, miércoles 10:30 pm",Película y Animación,https://www.youtube.com/watch?v=nCJSvOySsBU,Señal Colombia
Cierre de Adopta una Palabra,Educación,https://www.youtube.com/watch?v=KAomYmFDq7A,Señal Colombia
Ópera Prima - Promo Señal Colombia,Entretenimiento,https://www.youtube.com/watch?v=9BGNEfc88n0,Señal Colombia
Historia Central - Honda,Entretenimiento,https://www.youtube.com/watch?v=lEO4PiV0Nkw,Señal Colombia
Los Pepa ¨ En busca de la ballena¨ - Capítulo 12,Educación,https://www.youtube.com/watch?v=CulDBnui7IU,Mi Señal
En todo el mundo Señal Colombia con nuestros deportistas,Deportes,https://www.youtube.com/watch?v=fP0botGtDwQ,Señal Deportes
Documentales: Dulces sueños - Hoy viernes 20 de marzo 8:00 p.m.,Película y Animación,https://www.youtube.com/watch?v=1XSE1IvMDtc,Señal Colombia
El Tour de Francia 2014 parte de Inglaterra,Deportes,https://www.youtube.com/watch?v=xXxTe45dGIc,Señal Deportes
Para Shandira Wright el equipo colombiano es el mejor,Deportes,https://www.youtube.com/watch?v=Sw-68XHs64U,Señal Deportes
Todo lo que vemos - 298 - Glosario - La primera animación,Película y Animación,https://www.youtube.com/watch?v=VRbax_YV_zk,Señal Colombia
Todo lo que vemos - 35 - Televidentes - Wilson Muñoz,Educación,https://www.youtube.com/watch?v=wd7pYIEtzck,Señal Colombia
Los Pepa - Clip 32 - Obesidad infantil,Educación,https://www.youtube.com/watch?v=Sr7Eo8unEdI,Mi Señal
Todo lo que vemos - 127 - Televidentes - Jhon Alexander Segura,Entretenimiento,https://www.youtube.com/watch?v=65y1noz065U,Señal Colombia
Todo lo que vemos - 478 - Televidente - Sergio Rodríguez,Entretenimiento,https://www.youtube.com/watch?v=mkmFFC7vU6g,Señal Colombia
"Aislados - Postal mariposas, Araracuara",Educación,https://www.youtube.com/watch?v=xG85M7WOD34,Señal Colombia
En 1951 los británicos perdieron el poderío de La Copa Ryder a mano de los norteamericanos,Deportes,https://www.youtube.com/watch?v=lRZUWt8SwZ0,Señal Deportes
La paz habla - León Valencia,Entretenimiento,https://www.youtube.com/watch?v=yXS7T2GqD9s,Señal Colombia
Ciclo de anime en Señal Colombia,Película y Animación,https://www.youtube.com/watch?v=cVNYB2lz6AA,Señal Colombia
En cine nos vemos - Cartas del parque - Hoy jueves 16 de abril 9:00 p.m.,Película y Animación,https://www.youtube.com/watch?v=bon6AoeDctk,Señal Colombia
Manos a la obra - Bandera,Educación,https://www.youtube.com/watch?v=Huf8Fvdz_LE,Señal Colombia
Todo lo que vemos - 402 - Televidente - Fernando Nossa,Entretenimiento,https://www.youtube.com/watch?v=zlgBx_eFeZQ,Señal Colombia
"Sólo un juglar puede hacer llorar los árboles - Leandro, el último juglar",Música,https://www.youtube.com/watch?v=VCBjNUzak5w,Señal Colombia
Animación para todos - Señal Colombia,Película y Animación,https://www.youtube.com/watch?v=_aVKYOhgwNQ,Señal Colombia
"Desde España, Nairo Quintana conversó con Señal Deportes",Deportes,https://www.youtube.com/watch?v=6JwjNIc5QHA,Señal Deportes
Josefina En La Cocina Capítulo 25 - Temporada II,Educación,https://www.youtube.com/watch?v=jcOonrP2M2E,Mi Señal
Sillon injusticia - deporte retro,Entretenimiento,https://www.youtube.com/watch?v=8wgbqDF2HlE,Señal Colombia
Camiseta del equipo OMEGA PHARMA,Deportes,https://www.youtube.com/watch?v=7_lw6QR2ipA,Señal Deportes
1 de 6 Paranormal Acceso Directo.mpg,Entretenimiento,https://www.youtube.com/watch?v=apLGz-n6XVM,Señal Colombia
Todo lo que vemos - 69 - Glosario - Wayuu,Educación,https://www.youtube.com/watch?v=3zWV4TBCDaw,Señal Colombia
Todo lo que vemos - 22 - Preguntas Frecuentes - Presentar proyectos,Educación,https://www.youtube.com/watch?v=6XOneDRB_Z4,Señal Colombia
Colombia y su historia en la Vuelta España. 2,Deportes,https://www.youtube.com/watch?v=3uc1Bj-TwlA,Señal Deportes
Conversaciones - Systema solar antes de entrar al escenario,Película y Animación,https://www.youtube.com/watch?v=gAIcJayCWQM,Señal Colombia
Plaza Sésamo - Cápsula nombres,Educación,https://www.youtube.com/watch?v=m5xc-_EM670,Señal Colombia
La monaguilla de Santa Fe,Deportes,https://www.youtube.com/watch?v=HI0kpPla3Aw,Señal Deportes
Caribe Pop - Arroyos de Barranquilla,Educación,https://www.youtube.com/watch?v=tH5Uqzsqfus,Señal Colombia
FICCI 2014 - Juan Carlos Gil,Película y Animación,https://www.youtube.com/watch?v=7ZV0lWOUXiY,Señal Colombia
Karaoke Pernett - Huele a mariacachafa - Conversaciones 2014,Película y Animación,https://www.youtube.com/watch?v=jExazSvRkv8,Señal Colombia
2 de 6 Agricultura urbana Acceso Directo.mpg,Entretenimiento,https://www.youtube.com/watch?v=yhWQ8USFEVM,Señal Colombia
Todo lo que vemos - 267 - Televidente - Familia Ruíz Gil,Gente y Blogs,https://www.youtube.com/watch?v=-oFwd1__j7Q,Señal Colombia
Todo lo que vemos - 99 - Glosario - Juventud,Película y Animación,https://www.youtube.com/watch?v=rPdZEMaVbi0,Señal Colombia
Juegos Mundiales Cali 2013. Disciplina: Kayak Polo,Deportes,https://www.youtube.com/watch?v=xensNaZMqKI,Señal Deportes
Puesto 3 - Hacer oficio,Gente y Blogs,https://www.youtube.com/watch?v=m3t1iSgq4lg,Señal Colombia
Todo lo que vemos - 463 - Televidente - July Méndez,Entretenimiento,https://www.youtube.com/watch?v=vRFtwHvOW0M,Señal Colombia
Bulteros,Deportes,https://www.youtube.com/watch?v=CvxBn0s296o,Señal Colombia
Partido Estudiantil Porteño vs. Visionarios de Sincelejo de la Copa de las Américas de #MicroXSeñal,Entretenimiento,https://www.youtube.com/watch?v=QOxudk_ayjc,Señal Deportes
En Dance Academy 2 hay que levantarse de nuevo,Película y Animación,https://www.youtube.com/watch?v=MzV9wkH8e8U,Mi Señal
Todo lo que vemos - 254 - Glosario - Participación,Película y Animación,https://www.youtube.com/watch?v=yscX-xtyNMY,Señal Colombia
Today in replay 03 de abril,Deportes,https://www.youtube.com/watch?v=FLwIRmJMZAc,Señal Deportes
Camiseta del Equipo ASTANA PRO TEAM,Deportes,https://www.youtube.com/watch?v=fCMJJu_EakU,Señal Deportes
La sub 30 - Periodismo joven - Sillón,Entretenimiento,https://www.youtube.com/watch?v=Ro5q7LUcH10,Señal Colombia
Coleo - Puntuación y Juzgamiento,Deportes,https://www.youtube.com/watch?v=ai677PCnSK4,Señal Deportes
5 de 6 SIDA Acceso Directo,Entretenimiento,https://www.youtube.com/watch?v=maZac55Da3A,Señal Colombia
Camiseta del equipo MOVISTAR TEAM,Deportes,https://www.youtube.com/watch?v=676diA4EZ_A,Señal Deportes
Todo lo que vemos - 220 - Televidente - Rogelio Rojas,Educación,https://www.youtube.com/watch?v=w9-M3I3TprY,Señal Colombia
"En cine nos vemos - Sumas y restas - Víctor Gaviria, 2004",Película y Animación,https://www.youtube.com/watch?v=RWtqZ71zIUU,Señal Colombia
Todo lo que vemos - 393 - Capítulo completo - Sábado 18 de febrero,Entretenimiento,https://www.youtube.com/watch?v=qO0z_IzR4C4,Señal Colombia
The Hall Effect - Hitman story (Señal Radiónica),Música,https://www.youtube.com/watch?v=4hi3-z8AVzg,Señal Colombia
Fanny para siempre - Seductora... para siempre,Educación,https://www.youtube.com/watch?v=vHCvG04sASQ,Señal Colombia
Mi Señal karaoke: Jaguar,Película y Animación,https://www.youtube.com/watch?v=whzvWw9__Y8,Mi Señal
Todo lo que vemos - 18 Presentación,Entretenimiento,https://www.youtube.com/watch?v=hoqtz2QxxSM,Señal Colombia
Colombianos en la Vuelta a España,Deportes,https://www.youtube.com/watch?v=S9pO4pORUtI,Señal Deportes
Visite www.senalcolombia.tv - Mejor Sitio Estatal - Institucional - Premios Colombia en Línea 2010,Educación,https://www.youtube.com/watch?v=czF2lWeBvtA,Señal Colombia
02 INFOGRAFIA ADULTOS - HUELLA ENERGETICA-MPEG-4,Entretenimiento,https://www.youtube.com/watch?v=oqMO9-wKGVI,Señal Colombia
"Nuestro mundial, una manera diferente de ver el fútbol",Deportes,https://www.youtube.com/watch?v=zJJnLX01ml8,Señal Deportes
Today in replay 27 de junio,Deportes,https://www.youtube.com/watch?v=NJ69qmzWqWM,Señal Deportes
"Georgina Ruiz Sandoval: ""Los ciclistas son las mejores personas que he conocido""",Deportes,https://www.youtube.com/watch?v=hLCx_N9HlVY,Señal Deportes
ZoOtecnia - Capítulo 11 - El zar de las cucarachas,Educación,https://www.youtube.com/watch?v=dcIPFYBcih0,Señal Colombia
Los hombres de 'Hombres' según Luis Mesa,Entretenimiento,https://www.youtube.com/watch?v=eC2MfNTHp2Y,Señal Colombia
Caterine Ibargüen medalla de oro en salto largo en los Juegos Nacionales 2015 #LosNacionalesXSeñal,Deportes,https://www.youtube.com/watch?v=T4qcEz8pEj8,Señal Deportes
"En cine nos vemos - Ciclo humor a la mexicana del 19 al 23 de enero, 10:00 p.m.",Película y Animación,https://www.youtube.com/watch?v=NY5rvLoC0H4,Señal Colombia
Laura Lozano - Del patinaje al ciclismo,Deportes,https://www.youtube.com/watch?v=v3XHV0ehJqk,Señal Deportes
Todo lo que vemos - 268 - Televidente - Carlos Fernando Ayala,Gente y Blogs,https://www.youtube.com/watch?v=IZG4Z2NU1gM,Señal Colombia
Contraseña verde - Una quebrada en mi camino,Educación,https://www.youtube.com/watch?v=7AaB2_67flQ,Mi Señal
03 RESO - LO QUE HACES TE LO HACES,Entretenimiento,https://www.youtube.com/watch?v=-nQCLJmnPzs,Señal Colombia
Disciplina - Bowling,Deportes,https://www.youtube.com/watch?v=fAZ6EMiCwNo,Señal Deportes
Todo lo que vemos - 265 - Televidente - Varios televidentes I,Película y Animación,https://www.youtube.com/watch?v=O9-Q2Ojpwwg,Señal Colombia
Todo lo que vemos - 265 - Televidente - Varios televidentes II,Película y Animación,https://www.youtube.com/watch?v=filNnMACQHo,Señal Colombia
Mairena del Alcor / Córdoba 164 km de rica arquitectura en la etapa 4,Deportes,https://www.youtube.com/watch?v=hdiN8k3z6-U,Señal Deportes
#LosNacionalesXSeñal - Skateboarding,Deportes,https://www.youtube.com/watch?v=_Ko5YJXmK0g,Señal Deportes
Todo lo que vemos - 85 - Televidentes - John Wells Álvarez,Educación,https://www.youtube.com/watch?v=_tNyBs_VwUQ,Señal Colombia
Entrevista a Fabio Parra en señal deportes,Deportes,https://www.youtube.com/watch?v=0zvO1rANoRc,Señal Colombia
Torta de cerebro por: Mariana e Isabella,Película y Animación,https://www.youtube.com/watch?v=xG-yVYeXtPA,Mi Señal
Today in replay 19 de febrero,Deportes,https://www.youtube.com/watch?v=4OsxLqmYkSo,Señal Deportes
Todo lo que vemos - 221 - Televidente - Paul Marthá,Educación,https://www.youtube.com/watch?v=diMY3vDnmG8,Señal Colombia
Todo lo que vemos - 105 - Televidentes - Ángela Chacón,Música,https://www.youtube.com/watch?v=xYe-cU-VmQw,Señal Colombia
Los Pepa - Clip 63 - Estado CO2,Educación,https://www.youtube.com/watch?v=6j_Y0x3Xi04,Mi Señal
Expedición Sonora - Capítulo 9: Cuatro,Música,https://www.youtube.com/watch?v=_awGzsY-lRY,Señal Colombia
Cimarro?n Ft. Diego Maldonado - Orinoco,Entretenimiento,https://www.youtube.com/watch?v=TPjjM2xH6qY,Señal Colombia
Expresiones en vía de extinción Puesto 3 - El Cachaco,Entretenimiento,https://www.youtube.com/watch?v=gAZCLk84LuI,Señal Colombia
Tour de Francia 2014 - #TodoElTour,Deportes,https://www.youtube.com/watch?v=x54hkq8db_s,Señal Deportes
First Time Filmmakers - Segunda temporada - Documental 'Sueños de salsa',Película y Animación,https://www.youtube.com/watch?v=Yd9WB_CFl_8,Señal Colombia
Nuestro Mundial - Capítulo 23,Deportes,https://www.youtube.com/watch?v=m9PSFmT0Kyk,Señal Deportes
#Live Broadcast,Entretenimiento,https://www.youtube.com/watch?v=2IMg3AjJOrs,Mi Señal
Todo lo que vemos - 159 - Televidentes - Yorlady Ruiz,Entretenimiento,https://www.youtube.com/watch?v=ntZLkdRPlD8,Señal Colombia
Decoración Puesto 5 - Cubiertas de Crochet,Entretenimiento,https://www.youtube.com/watch?v=AnLlNOUmcIU,Señal Colombia
señalcolombia en 2012 es energía,Entretenimiento,https://www.youtube.com/watch?v=jBK3K4xCS5c,Señal Colombia
Documental: 'Putas o peluqueras' - Hoy miércoles 4 de marzo 8:00 p.m. #SeñalParaPensar,Película y Animación,https://www.youtube.com/watch?v=DjLakZBIYu8,Señal Colombia
"Todo lo que vemos - 326 - Capítulo completo - Sábado 7 de noviembre, 2015",Entretenimiento,https://www.youtube.com/watch?v=aVnHEMJ3PNw,Señal Colombia
Bogotá vive el BMX,Deportes,https://www.youtube.com/watch?v=ZjFKiQGVspE,Señal Deportes
La Sub 30 Exposición o plata,Entretenimiento,https://www.youtube.com/watch?v=Cc6mEPMK880,Señal Colombia
Todo lo que vemos - 180 - Glosario - Sen?alcolombia,Gente y Blogs,https://www.youtube.com/watch?v=uuVLAy2mJnc,Señal Colombia
Mi fiesta en el Petronio es con una cámara en la mano #MiDíaDeFiesta,Película y Animación,https://www.youtube.com/watch?v=iFFUOSY50Rs,Señal Colombia
#PedaleoPor: Manuel Bello envía un saludo a los escarabajos,Deportes,https://www.youtube.com/watch?v=WOaGSQbWoao,Señal Deportes
Camiseta del equipo ORICA-GREENEDGE,Deportes,https://www.youtube.com/watch?v=V20gI3-NH2w,Señal Deportes
Semana del cine colombiano - Jardín de amapolas,Película y Animación,https://www.youtube.com/watch?v=LqmX938t230,Señal Colombia
En tierra firme - Que el mundo lo sepa,Viajes y Eventos,https://www.youtube.com/watch?v=rqn3RBkD1jY,Señal Colombia
Todo lo que vemos - 75 - Preguntas Frecuentes - Camarógrafo,Educación,https://www.youtube.com/watch?v=PIIsa3FdjDk,Señal Colombia
Todo lo que vemos - 252 - Televidente - Harold Camacho,Película y Animación,https://www.youtube.com/watch?v=Vk94ZLGChvs,Señal Colombia
Todo lo que vemos - 195 - Televidentes - Daniela Gálviz,Gente y Blogs,https://www.youtube.com/watch?v=NA-XaILgVZE,Señal Colombia
La Tierra del Cafe? Capi?tulo 4 - Globo dorado,Gente y Blogs,https://www.youtube.com/watch?v=pUAU9xAx7ps,Señal Colombia
"Karaoke Lolalá, vamos a cantar: Abrir y cerrar",Película y Animación,https://www.youtube.com/watch?v=Y2AHIcl9Rp4,Mi Señal
Reel señalcolombia,Entretenimiento,https://www.youtube.com/watch?v=Mrpagqws8do,Señal Colombia
Promo oli?mpicos - Lucha,Deportes,https://www.youtube.com/watch?v=QZyGLFAGLIU,Señal Deportes
En cine nos vemos - Ciclo Gabo para siempre - 29 de diciembre al 2 de enero 10:00 p.m.,Película y Animación,https://www.youtube.com/watch?v=-kbAfmX1UBU,Señal Colombia
Las crónicas elefantiles - Trailer,Película y Animación,https://www.youtube.com/watch?v=UeB44vZyGGM,Mi Señal
Todo lo que vemos - 124 - Televidentes - Jorge Andrés Estrella,Entretenimiento,https://www.youtube.com/watch?v=pv9z5z08XVQ,Señal Colombia
ZoOtecnia - Capítulo 05 - Game Over,Educación,https://www.youtube.com/watch?v=DL6wy1nAtiw,Señal Colombia
"Conversaciones con el ""Cholo"" Valederrama",Música,https://www.youtube.com/watch?v=vPUlsge8czI,Señal Colombia
El nombre de la Gloria: Rocky valdez,Deportes,https://www.youtube.com/watch?v=iHEmq66kx4U,Señal Deportes
"Nobsa - Concurso Nacional de Bandas de Paipa, Boyacá",Entretenimiento,https://www.youtube.com/watch?v=RRuq27fb3tQ,Señal Colombia
Modelo Este?reo - Estreno,Entretenimiento,https://www.youtube.com/watch?v=eHcfoEnQOyM,Señal Colombia
"Cuentos de viejos - Roser, las trenzas",Película y Animación,https://www.youtube.com/watch?v=2Jj144Kin3I,Señal Colombia
La SUB 30 Animales uso y abuso,Entretenimiento,https://www.youtube.com/watch?v=pC9bH25F8yw,Señal Colombia
5 de 6 Medicinas alternativas Acceso directo.mpg,Entretenimiento,https://www.youtube.com/watch?v=eFrtldz3T3A,Señal Colombia
Tips para ser un crack - Patinaje,Película y Animación,https://www.youtube.com/watch?v=gVmjIylQTG0,Mi Señal
Con animación todo es posible por Señal Colombia,Película y Animación,https://www.youtube.com/watch?v=tXDPMeQGAeI,Señal Colombia
La paz habla - Alejandra Borrero,Entretenimiento,https://www.youtube.com/watch?v=HIsV8vXVt-4,Señal Colombia
Todo lo que vemos - 90 - Televidentes - Sol Yanira Castro Álvarez,Película y Animación,https://www.youtube.com/watch?v=9JLBKTSfy90,Señal Colombia
¿Cómo conseguir trabajo en Sao Paulo?,Deportes,https://www.youtube.com/watch?v=utF_PUGu8r8,Señal Deportes
Molang - En la sabana con mi mejor amigo,Película y Animación,https://www.youtube.com/watch?v=E-IMhLZ-Bk4,Mi Señal
FICCI 2012 con Roland Joffé,Película y Animación,https://www.youtube.com/watch?v=oxioNABtCaw,Señal Colombia
Todo lo que vemos - 297 - Televidente - Margarita Mendieta Cruz,Gente y Blogs,https://www.youtube.com/watch?v=hTXCFVcVZlQ,Señal Colombia
"Ven y graba un mensaje de apoyo para nuestros ciclistas - Domingo 5 de julio, Parque Nacional",Deportes,https://www.youtube.com/watch?v=zh81Q5RKBBQ,Señal Deportes
Seleccionados Tesoros del deporte,Deportes,https://www.youtube.com/watch?v=qPQor-kvAd0,Señal Deportes
Expedición cóndor de los Andes - Tú puedes ser uno de los protagonistas de la tercera temporada,Entretenimiento,https://www.youtube.com/watch?v=0HcxHUt5fE4,Señal Colombia
La Sub 30 Estética y estándares de belleza,Entretenimiento,https://www.youtube.com/watch?v=8QD5iGuCmTk,Señal Colombia
"Jaime Garzón, Especial - Viernes 31 de octubre 8:00 p.m.",Gente y Blogs,https://www.youtube.com/watch?v=U2Inf4thuI4,Señal Colombia
"El nombre de la gloria - Capítulo 25 - Mundiales 1990 , 1994, 1998",Deportes,https://www.youtube.com/watch?v=dLtd7DRjkxQ,Señal Deportes
Participantes de la Liga de la Animación,Educación,https://www.youtube.com/watch?v=Hq3tu85E7Ss,Mi Señal
Todo lo que vemos - 212 - Televidente - Daniela Garci?a,Educación,https://www.youtube.com/watch?v=D0Ntf7HR86A,Señal Colombia
CIRUGIAS Acceso Directo,Entretenimiento,https://www.youtube.com/watch?v=CB9f5ECI8ZA,Señal Colombia
RESO BOMBILLO,Educación,https://www.youtube.com/watch?v=AI-ibS9E9ag,Señal Colombia
Altimetrías - Etapa 11 - Tour de Francia 2015,Deportes,https://www.youtube.com/watch?v=w0xDAFN2d_A,Señal Deportes
Todo lo que vemos - 362 - Televidente - Julieta Montoya,Entretenimiento,https://www.youtube.com/watch?v=Yxk0_XabmSY,Señal Colombia
Todo lo que vemos - 301- Televidente - Alfonso Forero,Gente y Blogs,https://www.youtube.com/watch?v=1n8wIVRtoHc,Señal Colombia
En cine nos vemos - Ciclo de grandes actrices contemporáneas,Película y Animación,https://www.youtube.com/watch?v=zW-aZWRtcAM,Señal Colombia
Salón BAT de arte popular - El arte de la gente,Película y Animación,https://www.youtube.com/watch?v=fbJ0FNuW7GU,Señal Colombia
#LosNacionalesXSeñal - Tenis de mesa Paranacional - Rafael Antonio Cristancho,Deportes,https://www.youtube.com/watch?v=jeCidj6rDHU,Señal Deportes
Etapa 13 - Calatayud / Tarazona,Deportes,https://www.youtube.com/watch?v=MA1t45I31f4,Señal Deportes
¿Quién soy y qué me gusta? María,Película y Animación,https://www.youtube.com/watch?v=OTqwRKDPctw,Mi Señal
Los Pepa ¨ Santander extremo¨ - Capítulo 14,Educación,https://www.youtube.com/watch?v=JRkLbe5_ekI,Mi Señal
Today in replay 09 de agosto,Deportes,https://www.youtube.com/watch?v=S9nWybYZuUk,Señal Deportes
Tejo,Deportes,https://www.youtube.com/watch?v=TUJGlRdWDEU,Señal Colombia
Camiseta del equipo RADIOSHACK LEOPARD,Deportes,https://www.youtube.com/watch?v=OA0eRZgvgFI,Señal Deportes
Today in replay 2 de marzo,Deportes,https://www.youtube.com/watch?v=CmvPCG6TZko,Señal Deportes
La Función - Martini Blues Cabaret,Educación,https://www.youtube.com/watch?v=jH6wCUSIRdM,Señal Colombia
Deinny te invita a conocer sobre la lectura braille,Película y Animación,https://www.youtube.com/watch?v=cFFF_bKduXA,Mi Señal
Todo lo que vemos - 307 - Televidente - Diana Ortiz,Entretenimiento,https://www.youtube.com/watch?v=LqkS51mNGDs,Señal Colombia
Documental: 'Bienvenidos al mundo' - Hoy jueves 26 de febrero 8:00 p.m. #SeñalParaPensar,Película y Animación,https://www.youtube.com/watch?v=JgvNCAJ05EE,Señal Colombia
Cuentos de Cocina II - Lulo - paso a paso receta,Entretenimiento,https://www.youtube.com/watch?v=Rx2FeSwuit0,Señal Colombia
#LosNacionalesXSeñal - Selección Boyacá de fútbol de salón,Deportes,https://www.youtube.com/watch?v=EHT-GA9utTg,Señal Deportes
INFOGRAFÍA ADULTOS ISAAC HELD,Educación,https://www.youtube.com/watch?v=g0FotF7VLW0,Señal Colombia
Agridulce Clip 3,Noticias y Política,https://www.youtube.com/watch?v=-q85gnhi3iM,Señal Colombia
#PedaleoPor: Laura Bedoya envía un saludo a los escarabajos,Deportes,https://www.youtube.com/watch?v=7JLT1BV8DUs,Señal Deportes
"Todo lo que vemos - 345 - Capítulo completo - Sábado 19 de marzo, 2016",Entretenimiento,https://www.youtube.com/watch?v=x_kBJOgrSiY,Señal Colombia
Altimetrías - Etapa 10 - Tour de Francia 2015,Deportes,https://www.youtube.com/watch?v=bX_U7HbNhbA,Señal Deportes
Today in replay 25 de marzo,Deportes,https://www.youtube.com/watch?v=PZ3dkVDKC8w,Señal Deportes
¿Qué es un niño con agenda?,Entretenimiento,https://www.youtube.com/watch?v=MglDO-kiiDk,Señal Colombia
FICCI 2014 - Alessandro Angulo,Película y Animación,https://www.youtube.com/watch?v=NmMbxfKJRIY,Señal Colombia
"Tapiz de retazos 2 - Estreno 9 de septiembre, 9:30 pm",Película y Animación,https://www.youtube.com/watch?v=P_OYlyojxWQ,Señal Colombia
Todo lo que vemos - 53 - Glosario - Presentador,Educación,https://www.youtube.com/watch?v=khYsd8oPRVI,Señal Colombia
Ramón Jesurum con @SenalDeportes desde Brasil,Deportes,https://www.youtube.com/watch?v=phuiIst1BDw,Señal Deportes
